id,text,label,departure,destination
93939,je cherche mon ami jacqueline,INVALID,,
93940,"Bonjour Michèle, comment ça va ?",INVALID,,
93941,Réserve moi une place pour Lyon en provenance de Lille,VALID,Lille,Lyon
93942,un TER jusqu'à Albert venant de Lyon,VALID,Lyon,Albert
93943,Je m'appelle Bordeaux,INVALID,,
93944,il habite a paris,INVALID,,
93945,train Marseille Paris,VALID,Marseille,Paris
93946,Réserve moi une place pour Marseille en provenance de Lyon,VALID,Lyon,Marseille
93947,Je cherche mon ami Michelle,INVALID,,
93948,Lille - Toulouse,VALID,Lille,Toulouse
93949,Quels sont les un aller en direction de Toulouse ?,VALID,,Toulouse
93950,Réserve moi une place pour Paris en provenance de Marseille,VALID,Marseille,Paris
93951,Raconte moi une blague,INVALID,,
93952,"Je dois aller à Marseille pour une réunion ,je pars de Bordeaux",VALID,Bordeaux,Marseille
93953,une place jusqu'a marselile partant de paris,VALID,Paris,Marseille
93954,Lyon - Paris,VALID,Lyon,Paris
93955,quel tempsf ait-il à bordeaux ?,INVALID,,
93956,est-ce qu'il y a une liaison pour toulouse ?,VALID,,Toulouse
93957,Est-ce qu'il y a une liaiso nà destination de Bordeaux ?,VALID,,Bordeaux
93958,billet paris depuis albert,VALID,Albert,Paris
93959,réserve moi une place pour paris en provenance de bordeaux,VALID,Bordeaux,Paris
93960,Sors-moi une liaison entre Albert et Lille,VALID,Albert,Lille
93961,Je m'appelle Bordeaux,INVALID,,
93962,rtain Lyon Toulouse,VALID,Lyon,Toulouse
93963,C'est quoi le sens de la vie ?,INVALID,,
93964,Réserve moi une place pour Marseille en provenance de Lille,VALID,Lille,Marseille
93965,"Je dois aller a Lille pour une reunion, je pars de Marseille",VALID,Marseille,Lille
93966,train Lille Paris,VALID,Lille,Paris
93967,Réserve moi une place pour Toulouse en provenance de Paris,VALID,Paris,Toulouse
93968,un train pour Albert venant de Lyon,VALID,Lyon,Albert
93969,Je souhaite un TER venant de Marseille en direction de Bordeaux,VALID,Marseille,Bordeaux
93970,train Paris Lyon,VALID,Paris,Lyon
93971,"bonjour roger, comment ça va ?",INVALID,,
93972,je cherche un aller depuis marseille jusqu'à albert,VALID,Marseille,Albert
93973,Bordeaux - Toulouse,VALID,Bordeaux,Toulouse
93974,billet marseille depuis bordeaux,VALID,Bordeaux,Marseille
93975,est-ec qu'il y a un tgv au bordeaux ?,VALID,,Bordeaux
93976,train Lyon Lille,VALID,Lyon,Lille
93977,un billet pour Toulouse de Albert,VALID,Albert,Toulouse
93978,un voyage à bordeaux partant de lille,VALID,Lille,Bordeaux
93979,billet paris depuis marseille,VALID,Marseille,Paris
93980,C'est quoi le sens de la vie ?,INVALID,,
93981,réserve moi une place pour toulouse en provenance de bordeaux,VALID,Bordeaux,Toulouse
93982,Marseille - Paris,VALID,Marseille,Paris
93983,a quelle heure part une place pour toulouse ?,VALID,,Toulouse
93984,Donne-moi une liaison entre Lille et Albert,VALID,Lille,Albert
93985,J'ai besoin de un trajet du côté de Bordeaux au Paris,VALID,Bordeaux,Paris
93986,une liaison pour Albert de Bordeaux,VALID,Bordeaux,Albert
93987,Je voudrais une pizza,INVALID,,
93988,C'est quoi le sens de la vie ?,INVALID,,
93989,je voudrais une pizza,INVALID,,
93990,billte marseille depuis paris,VALID,Paris,Marseille
93991,bordeaux-  paris,VALID,Bordeaux,Paris
93992,il habite a albert,INVALID,,
93993,Sors-moi un TGV entre Lille et Bordeaux,VALID,Lille,Bordeaux
93994,Il habite à Albert,INVALID,,
93995,Marseille - Albert,VALID,Marseille,Albert
93996,"je dois aller a paris pour une reunion, je pars de albert",VALID,Albert,Paris
93997,réserve moi une place pour marseille en provenance de bordeaux,VALID,Bordeaux,Marseille
93998,il habite à lille,INVALID,,
93999,Go pour un train entre Albert et Bordeaux,VALID,Albert,Bordeaux
94000,Affiche un billet entre Marseille et Paris,VALID,Marseille,Paris
94001,C'est quoi le sens de la vie ?,INVALID,,
94002,"je dois aller à paris pour une érunion, je pars de marseille",VALID,Marseille,Paris
94003,billet toulouse depui smarseille,VALID,Marseille,Toulouse
94004,Donne-moi un train entre Albert et Marseille,VALID,Albert,Marseille
94005,un TGV à Paris partan tde Lille,VALID,Lille,Paris
94006,"je dois aller a paris pour une reunion, je pars de bordeaux",VALID,Bordeaux,Paris
94007,Go pour un TGV entre Marseille et Lyon,VALID,Marseille,Lyon
94008,un train au marseille depuis albert,VALID,Albert,Marseille
94009,Sors-moi un TER entre Toulouse et Bordeaux,VALID,Toulouse,Bordeaux
94010,C'est quoi le sens de la vie ?,INVALID,,
94011,train albert bordeaux,VALID,Albert,Bordeaux
94012,réserve moi une place pour lyon en provenance de marseille,VALID,Marseille,Lyon
94013,un voyage jusqu'a Lyon en partant de Toulouse,VALID,Toulouse,Lyon
94014,"je dois aller à albert pour une réunion, je pars de marseille",VALID,Marseille,Albert
94015,Lyon - Toulouse,VALID,Lyon,Toulouse
94016,sors-mio un train entre paris et albert,VALID,Paris,Albert
94017,Je cherche mon ami Alfred,INVALID,,
94018,un aller a lille de bordeaux,VALID,Bordeaux,Lille
94019,bordeaux - lille,VALID,Bordeaux,Lille
94020,reserve moi une place pour lyon en provenance de albert,VALID,Albert,Lyon
94021,cherche un trajet entre paris et toulouse,VALID,Paris,Toulouse
94022,je m'appelle lille,INVALID,,
94023,quels sont les un aller a destination de lille ?,VALID,,Lille
94024,je voudrais une pizza,INVALID,,
94025,Quel temps fait-il à Marseille ?,INVALID,,
94026,Trouve-moi une place entre Lille et Albert,VALID,Lille,Albert
94027,cherche un billet entre toulouse et paris,VALID,Toulouse,Paris
94028,"Je dois aller à Marseille pour une réunion, je pars de Bordeaux",VALID,Bordeaux,Marseille
94029,affiche un voyage entre lille et albert,VALID,Lille,Albert
94030,réserve moi une place pour bordeaux en provenance de lyon,VALID,Lyon,Bordeaux
94031,billet Bordeaux depuis Lille,VALID,Lille,Bordeaux
94032,Trouve-moi un aller-simple entre Lille et Paris,VALID,Lille,Paris
94033,train bordeaux albert,VALID,Bordeaux,Albert
94034,Je m'appelle Marseille,INVALID,,
94035,billet paris depuis lille,VALID,Lille,Paris
94036,reserve moi une place pour lille en provenance de marseille,VALID,Marseille,Lille
94037,billet lyno depuis paris,VALID,Paris,Lyon
94038,train marseille toulouse,VALID,Marseille,Toulouse
94039,Est-ce qu'ily  a un aller-simple en direction de Paris ?,VALID,,Paris
94040,Je voudrais une pizza,INVALID,,
94041,Il me faut un trajet au depart de Marseille a destination de Albert,VALID,Marseille,Albert
94042,billet lyon depuis marseille,VALID,Marseille,Lyon
94043,lille - marseille,VALID,Lille,Marseille
94044,je voudrais une pizza,INVALID,,
94045,Je voudrais un aller-simple depuis Marseille pour Lille,VALID,Marseille,Lille
94046,Il habite à Lyon,INVALID,,
94047,a quelle heure part un voyage vers toulouse ?,VALID,,Toulouse
94048,Je souhaite une liaison au départ de Albert au Paris,VALID,Albert,Paris
94049,reserve moi une place poru albert en provenance de marseille,VALID,Marseille,Albert
94050,a quelle heure part un aller à destination de lyon ?,VALID,,Lyon
94051,il habit eà toulouse,INVALID,,
94052,J'ai besoin de un voyage au départ de Lille en direction de Lyon,VALID,Lille,Lyon
94053,Quel temps fait-il à Paris ?,INVALID,,
94054,marseille - albert,VALID,Marseille,Albert
94055,Je voudrais un voyage du cote de Lille a destination de Toulouse,VALID,Lille,Toulouse
94056,"Je dois aller à Marseill epour une réunion, je pars de Lyon",VALID,Lyon,Marseille
94057,reserve moi une place pour marseille en provenance de lyon,VALID,Lyon,Marseille
94058,quel temps fait-il a bordeaux ?,INVALID,,
94059,train bordeaux marselile,VALID,Bordeaux,Marseille
94060,billet marseille depuis lyon,VALID,Lyon,Marseille
94061,train albert marseille,VALID,Albert,Marseille
94062,toulouse - lille,VALID,Toulouse,Lille
94063,il habite  amarseille,INVALID,,
94064,train Toulouse Albert,VALID,Toulouse,Albert
94065,Quels sont les un voyage a destination de Lyon ?,VALID,,Lyon
94066,une place vers Toulouse au départ de Paris,VALID,Paris,Toulouse
94067,un aller-simple en direction de Lyon du côté de Toulouse,VALID,Toulouse,Lyon
94068,La ville de Lyon est belle,INVALID,,
94069,billet Paris depuis Lille,VALID,Lille,Paris
94070,reserve moi une place opur albert en provenance de lyon,VALID,Lyon,Albert
94071,existe-t-il une liaison ad estination de bordeaux ?,VALID,,Bordeaux
94072,"bonjour victor, comment ça va ?",INVALID,,
94073,est-ce qu'il y a un trajet au toulouse ?,VALID,,Toulouse
94074,billet Lille depuis Paris,VALID,Paris,Lille
94075,y a-t-il un billet à destination de lille ?,VALID,,Lille
94076,"je dois aller a bordeaux pour une reunion, je pars de paris",VALID,Paris,Bordeaux
94077,Y a-t-il une liaison jusqu'a Albert ?,VALID,,Albert
94078,réserve moi une place pour marseille en provenance de lille,VALID,Lille,Marseille
94079,train Lille Paris,VALID,Lille,Paris
94080,un trajet à destination de bordeaux du côté de lyon,VALID,Lyon,Bordeaux
94081,billet paris depuis lille,VALID,Lille,Paris
94082,Je voudrais un TER partant de Albert à Bordeaux,VALID,Albert,Bordeaux
94083,recherche un tgv au depart de albert au toulouse,VALID,Albert,Toulouse
94084,un train en direction de toulouse partant de paris,VALID,Paris,Toulouse
94085,un trajet en direction de Marseille au depart de Albert,VALID,Albert,Marseille
94086,un ter vers albert venant de lyon,VALID,Lyon,Albert
94087,train albert lyon,VALID,Albert,Lyon
94088,réserve moi une place pour lyon en provenance de albert,VALID,Albert,Lyon
94089,paris - albert,VALID,Paris,Albert
94090,Je veux un trajet de Paris pour Lille,VALID,Paris,Lille
94091,Quels sont les une place jusqu'à Lille ?,VALID,,Lille
94092,La vilel de Lille est belle,INVALID,,
94093,pourriez-vous me trouver un trajet au départ de lille à toulouse,VALID,Lille,Toulouse
94094,cherche une place entre toulouse et lyon,VALID,Toulouse,Lyon
94095,je cherche mon ami georges,INVALID,,
94096,Lyon - Toulouse,VALID,Lyon,Toulouse
94097,une liaison à Albert venant de Bordeaux,VALID,Bordeaux,Albert
94098,Existe-t-il un billet en direction de Marseille ?,VALID,,Marseille
94099,train Lyon Albert,VALID,Lyon,Albert
94100,La ville de Lyon est belle,INVALID,,
94101,billet Albert depuis Lyon,VALID,Lyon,Albert
94102,Cherche un TGV entre Lyon et Albert,VALID,Lyon,Albert
94103,J'aimerais une place de Lyon au Paris,VALID,Lyon,Paris
94104,C'est quoi le sens de la vie ?,INVALID,,
94105,sors-moi un train entre toulouse et lyon,VALID,Toulouse,Lyon
94106,c'est quoi le sens de la vie ?,INVALID,,
94107,billet paris depuis toulouse,VALID,Toulouse,Paris
94108,un trajet vers paris depuis toulouse,VALID,Toulouse,Paris
94109,"je dois aller à marseille pour une réunion, je pars de albert",VALID,Albert,Marseille
94110,Il habite a Bordeaux,INVALID,,
94111,Je cherche mon ami Alex,INVALID,,
94112,Donne-moi un voyage entre Toulouse et Lyon,VALID,Toulouse,Lyon
94113,Affiche une liaison entre Toulouse et Marseille,VALID,Toulouse,Marseille
94114,raconte moi une blague,INVALID,,
94115,Raconte moi une blague,INVALID,,
94116,"Je dois aller a Paris pour une reunion, je pars de Toulouse",VALID,Toulouse,Paris
94117,la ville de lyon est belle,INVALID,,
94118,Marseille - Bordeaux,VALID,Marseille,Bordeaux
94119,Reserve moi une place pour Paris en provenance de Lille,VALID,Lille,Paris
94120,réserve moi une place pour albert en provenance de marseille,VALID,Marseille,Albert
94121,existe-t-il un trajet vers paris ?,VALID,,Paris
94122,la ville de bordeaux est belle,INVALID,,
94123,ibllet Paris depuis Lyon,VALID,Lyon,Paris
94124,Toulouse - Albert,VALID,Toulouse,Albert
94125,Albert - Paris,VALID,Albert,Paris
94126,existe-t-il une liaison à destination de lille ?,VALID,,Lille
94127,Reserve moi une place pour Paris en provenance de Toulouse,VALID,Toulouse,Paris
94128,billet Albert depuis Lille,VALID,Lille,Albert
94129,Je m'appelle Bordeaux,INVALID,,
94130,go pour un trajet entre albert et paris,VALID,Albert,Paris
94131,"bonjour andré, comment ça va ?",INVALID,,
94132,Réserve moi une place pour Marseille en provenance de Lille,VALID,Lille,Marseille
94133,Il habite a Bordeaux,INVALID,,
94134,un train pour lyon de albert,VALID,Albert,Lyon
94135,un voyage a destination de bordeaux depuis paris,VALID,Paris,Bordeaux
94136,trani Toulouse Albert,VALID,Toulouse,Albert
94137,train albert paris,VALID,Albert,Paris
94138,donne-moi un voyage entre lyon et bordeaux,VALID,Lyon,Bordeaux
94139,un train pour lyon depuis marseille,VALID,Marseille,Lyon
94140,go pour un tgv entre toulouse et albert,VALID,Toulouse,Albert
94141,c'est quoi le sens de la vie ?,INVALID,,
94142,un TGV jusqu'à Lille partant de Bordeaux,VALID,Bordeaux,Lille
94143,Réserve moi une place pour Lille en provenance de Marseille,VALID,Marseille,Lille
94144,train Lyon Marseille,VALID,Lyon,Marseille
94145,j'aimerais un voyage du côté de albert au bordeaux,VALID,Albert,Bordeaux
94146,"Je dois aller à Lyon pour une réunion, je pars de Lille",VALID,Lille,Lyon
94147,est-ce qu'il y a un aller en direction de lyon ?,VALID,,Lyon
94148,affiche une place entre lille et lyon,VALID,Lille,Lyon
94149,raconte moi une blague,INVALID,,
94150,billet marseille depuis lille,VALID,Lille,Marseille
94151,Je m'appelle Paris,INVALID,,
94152,train Toulouse Lyon,VALID,Toulouse,Lyon
94153,"Je dois aller a Marseille pour une reunion, je pars de Lille",VALID,Lille,Marseille
94154,y a-t-il un train en direction de toulouse ?,VALID,,Toulouse
94155,paris - toulouse,VALID,Paris,Toulouse
94156,il habite à albert,INVALID,,
94157,Il habite à Marseille,INVALID,,
94158,a quelle heure part un trajet jusqu'à albert ?,VALID,,Albert
94159,billet Bordeaux depuis Paris,VALID,Paris,Bordeaux
94160,Quels sont les un TER pour Marseille ?,VALID,,Marseille
94161,donne-moi un trajet entre albert et marseille,VALID,Albert,Marseille
94162,réserve moi une place pour lille en provenance de lyon,VALID,Lyon,Lille
94163,c'est quoi le sens de la vie ?,INVALID,,
94164,je voudrais unep izza,INVALID,,
94165,Il habite à Toulouse,INVALID,,
94166,"je dois aller à bordeaux pour une réunion, je pars de marseille",VALID,Marseille,Bordeaux
94167,billet Lyon depuis Marseille,VALID,Marseille,Lyon
94168,"Je dois aller a Lyon pour une reunion, je pars de Paris",VALID,Paris,Lyon
94169,un train jusqu'à lyon en partant de albert,VALID,Albert,Lyon
94170,une place pour albert venant de paris,VALID,Paris,Albert
94171,train paris marseille,VALID,Paris,Marseille
94172,Affiche un aller entre Lyon et Albert,VALID,Lyon,Albert
94173,Existe-t-il un billet vers Lille ?,VALID,,Lille
94174,"bonjour penelope, comment ca va ?",INVALID,,
94175,Existe-t-il une place au Lille ?,VALID,,Lille
94176,Je voudrais une pizza,INVALID,,
94177,Est-ce qu'il y a une liaison a destination de Paris ?,VALID,,Paris
94178,un aller-smiple a destination de Bordeaux depuis Lille,VALID,Lille,Bordeaux
94179,billet Bordeaux depuis Lille,VALID,Lille,Bordeaux
94180,A quelle heure part un TGV à destination de Marseille ?,VALID,,Marseille
94181,Je voudrais une pizza,INVALID,,
94182,trouve-moi un ter entre lyon et marseille,VALID,Lyon,Marseille
94183,réserve moi une place pour bordeaux en provenance de marseille,VALID,Marseille,Bordeaux
94184,y a-t-il une place à destination de albert ?,VALID,,Albert
94185,train Toulouse Alebrt,VALID,Toulouse,Albert
94186,y a-t-il un aller-simple pour bordeaux ?,VALID,,Bordeaux
94187,a quelle heure part un aller-simple à destination de bordeaux ?,VALID,,Bordeaux
94188,train Albert Toulouse,VALID,Albert,Toulouse
94189,"Bonjour Marin,e comment ça va ?",INVALID,,
94190,Je cherche mon ami Laurent,INVALID,,
94191,toulouse - marseille,VALID,Toulouse,Marseille
94192,la vlile de lille est belle,INVALID,,
94193,billet Paris depuis Bordeaux,VALID,Bordeaux,Paris
94194,Affiche un billet entre Albert et Marseille,VALID,Albert,Marseille
94195,Paris - Lyon,VALID,Paris,Lyon
94196,a quelle heure part un billet au bordeaux ?,VALID,,Bordeaux
94197,"Je dois aller à Bordeaux pour une réunion, je pars de Touoluse",VALID,Toulouse,Bordeaux
94198,lille - paris,VALID,Lille,Paris
94199,Je cherche mon ami Gabriel,INVALID,,
94200,billet lyon depuis bordeaux,VALID,Bordeaux,Lyon
94201,cherche un aller entre marseille et bordeaux,VALID,Marseille,Bordeaux
94202,Réserve moi une place poru Bordeaux en provenance de Lyon,VALID,Lyon,Bordeaux
94203,quels sont les un tgv vers lille ?,VALID,,Lille
94204,albert - lyon,VALID,Albert,Lyon
94205,billet toulouse depuis lyon,VALID,Lyon,Toulouse
94206,train toulouse albert,VALID,Toulouse,Albert
94207,train marseille albert,VALID,Marseille,Albert
94208,réserve moi une place pour bordeaux en provenance de toulouse,VALID,Toulouse,Bordeaux
94209,Quels sont les un voyage pour Albert ?,VALID,,Albert
94210,un voyage à destination de Lille du côté de Paris,VALID,Paris,Lille
94211,je cherche mon ami jcaques,INVALID,,
94212,train Bordeaux Albert,VALID,Bordeaux,Albert
94213,billet albert depuis toulouse,VALID,Toulouse,Albert
94214,j'ai besoin de une liaison du cote de bordeaux a lyon,VALID,Bordeaux,Lyon
94215,réserve moi une place pour toulouse en provenance de albert,VALID,Albert,Toulouse
94216,lille - marseille,VALID,Lille,Marseille
94217,"je dois aller à lille pour une réunion, je pars de marseille",VALID,Marseille,Lille
94218,toulouse - lyon,VALID,Toulouse,Lyon
94219,train Lyon Marseille,VALID,Lyon,Marseille
94220,quel temps fait-ila  marseille ?,INVALID,,
94221,réserve moi une place pour marseille en provenance de albert,VALID,Albert,Marseille
94222,un train à destination de marseille venant de bordeaux,VALID,Bordeaux,Marseille
94223,train Lille Toulouse,VALID,Lille,Toulouse
94224,Réserve moi une place pour Paris en provenance de Marseille,VALID,Marseille,Paris
94225,une place vers lille depuis toulouse,VALID,Toulouse,Lille
94226,Il me faut un trajet venant de Bordeaux à destination de Lille,VALID,Bordeaux,Lille
94227,C'est quoi le sens de la vie ?,INVALID,,
94228,train marseille toulouse,VALID,Marseille,Toulouse
94229,c'est quoi le sens de la vie ?,INVALID,,
94230,la ville de toulouse est belle,INVALID,,
94231,"Bonjour Mathilde, comment ca va ?",INVALID,,
94232,billet Paris depuis Albert,VALID,Albert,Paris
94233,"bonjour christelle, comment ça va ?",INVALID,,
94234,paris - marseille,VALID,Paris,Marseille
94235,train toulouse lille,VALID,Toulouse,Lille
94236,"Bonjour Michelle, comment ça va ?",INVALID,,
94237,train Albert Lille,VALID,Albert,Lille
94238,je voudrais une pizza,INVALID,,
94239,Lyon - Albert,VALID,Lyon,Albert
94240,un billet vers bordeaux du cote de marseille,VALID,Marseille,Bordeaux
94241,train lille toulouse,VALID,Lille,Toulouse
94242,reserve moi une place pour paris en provenance de bordeaux,VALID,Bordeaux,Paris
94243,une place au Lille depuis Lyon,VALID,Lyon,Lille
94244,train lyon lille,VALID,Lyon,Lille
94245,Quels sont les un TGV pour Bordeaux ?,VALID,,Bordeaux
94246,un TER pour Toulouse au depart de Paris,VALID,Paris,Toulouse
94247,Bordeaux - Lyon,VALID,Bordeaux,Lyon
94248,Affiche un aller entre Lille et Albert,VALID,Lille,Albert
94249,billet Albert depuis Marseille,VALID,Marseille,Albert
94250,"BonjourC onstance, comment ca va ?",INVALID,,
94251,train Lyon Albert,VALID,Lyon,Albert
94252,Je veux un train venant de Paris jusqu'a Marseille,VALID,Paris,Marseille
94253,j'ai besoin de un ter en partant de marseille au paris,VALID,Marseille,Paris
94254,La ville de Lille est belle,INVALID,,
94255,Je voudrais un aller-simple partant de Paris jusqu'à Marseille,VALID,Paris,Marseille
94256,lyon - paris,VALID,Lyon,Paris
94257,"Bonjour Célina, comment ça va ?",INVALID,,
94258,reserve moi une place pour albert en provenance de lille,VALID,Lille,Albert
94259,quel temps fait-il à albert ?,INVALID,,
94260,"Je dois aller a Bordeaux pour une reunion, je pars de Toulouse",VALID,Toulouse,Bordeaux
94261,pourriez-vous me trouver un tgv au départ de paris vers toulouse,VALID,Paris,Toulouse
94262,Bordeaux-  Albert,VALID,Bordeaux,Albert
94263,il habite a toulouse,INVALID,,
94264,"Je dois aller a Bordeaux pour une reunion, je pars de Marseille",VALID,Marseille,Bordeaux
94265,je cherche un voyage en partant de toulouse pour paris,VALID,Toulouse,Paris
94266,La ville de Albert est belle,INVALID,,
94267,Il me faut un TER de Bordeaux au Toulouse,VALID,Bordeaux,Toulouse
94268,quel temps fait-il à albert ?,INVALID,,
94269,"je dois aller à toulouse pour une réunion, je pars de paris",VALID,Paris,Toulouse
94270,"je dois aller à marseille pour une réunion, je pars de bordeaux",VALID,Bordeaux,Marseille
94271,Je m'appelle Lille,INVALID,,
94272,raconte moi une blague,INVALID,,
94273,cherche un voyage entre marseille et albert,VALID,Marseille,Albert
94274,J'ai besoin de un billet de Paris à destination de Lille,VALID,Paris,Lille
94275,réserve moi une place pour lyon en provenance de albert,VALID,Albert,Lyon
94276,Go pour une liaison entre Paris et Lille,VALID,Paris,Lille
94277,Réserve moi une place pour Lille en provenance de Paris,VALID,Paris,Lille
94278,un billet pour Albert depuis Bordeaux,VALID,Bordeaux,Albert
94279,train Paris Bordeaux,VALID,Paris,Bordeaux
94280,un TER pour Marseille en partant de Bordeaux,VALID,Bordeaux,Marseille
94281,billet lyon depuis paris,VALID,Paris,Lyon
94282,une place en direction de paris venant de toulouse,VALID,Toulouse,Paris
94283,train Toulouse Lille,VALID,Toulouse,Lille
94284,reserve moi une place pour marseille en provenance de bordeaux,VALID,Bordeaux,Marseille
94285,sors-moi un ibllet entre albert et lyon,VALID,Albert,Lyon
94286,J'ai besoin de un billet partant de Lyon pour Marseille,VALID,Lyon,Marseille
94287,billet lyon depuis marseille,VALID,Marseille,Lyon
94288,cherche un tgv entre marseille et lille,VALID,Marseille,Lille
94289,"je dois aller a bordeaux pour une reunion, je pars de paris",VALID,Paris,Bordeaux
94290,Lille - Paris,VALID,Lille,Paris
94291,billet albert depuis paris,VALID,Paris,Albert
94292,"je dois aller à bordeaux pour une réunion, je pars de lille",VALID,Lille,Bordeaux
94293,C'est quoi le esns de la vie ?,INVALID,,
94294,billet Albert depui sLille,VALID,Lille,Albert
94295,"je dois aller a albert pour une reunion, je pars de lille",VALID,Lille,Albert
94296,un trajet en direction de Lille en partant de Lyon,VALID,Lyon,Lille
94297,A quelle heure part un trajet pour Bordeaux ?,VALID,,Bordeaux
94298,Existe-t-il un trajet jusqu'à Bordeaux ?,VALID,,Bordeaux
94299,paris - toulouse,VALID,Paris,Toulouse
94300,Quels sont les un train pour Lille ?,VALID,,Lille
94301,Je cherche un trajet partant de Albert jusqu'a Bordeaux,VALID,Albert,Bordeaux
94302,Pourriez-vous me trouver une liaison au départ de Lille vers Bordeaux,VALID,Lille,Bordeaux
94303,La ville de Lyon est belle,INVALID,,
94304,"Je dois aller à Bordeaux pour une réunion, je pars de Albert",VALID,Albert,Bordeaux
94305,"Je dois aller a Bordeaux pour une reunion, je pars de Paris",VALID,Paris,Bordeaux
94306,billet lille depuis paris,VALID,Paris,Lille
94307,"je dois aller à bordeaux pour une réunion, je pars de toulouse",VALID,Toulouse,Bordeaux
94308,"je dois aller a paris pour une reunion, je pars de lyon",VALID,Lyon,Paris
94309,je cherche mon ami richard,INVALID,,
94310,billet Lille depuis Marseille,VALID,Marseille,Lille
94311,billet ylon depuis albert,VALID,Albert,Lyon
94312,Pourriez-vous me trouver un aller-simple au depart de Bordeaux en direction de Marseille,VALID,Bordeaux,Marseille
94313,un aller a destination de Paris depuis Marseille,VALID,Marseille,Paris
94314,Il habite à Marseille,INVALID,,
94315,billet albert depuis toulouse,VALID,Toulouse,Albert
94316,réserve moi une place pour toulouse en provenance de bordeaux,VALID,Bordeaux,Toulouse
94317,Lyon - Marseille,VALID,Lyon,Marseille
94318,un trajet en direction de Lyon au départ de Bordeaux,VALID,Bordeaux,Lyon
94319,train Lille Bordeaux,VALID,Lille,Bordeaux
94320,"je dois aller à albert pour une réunion, je pars de lille",VALID,Lille,Albert
94321,"je dois aller à toulouse pour une réunion, je pars de paris",VALID,Paris,Toulouse
94322,Lyon - Toulouse,VALID,Lyon,Toulouse
94323,Il me faut un aller-simple partant de Marseille  àdestination de Paris,VALID,Marseille,Paris
94324,train Paris Albert,VALID,Paris,Albert
94325,billet Lille depuis Bordeaux,VALID,Bordeaux,Lille
94326,Réserve moi une place pour Lille en provenance de Lyon,VALID,Lyon,Lille
94327,c'est quio le sens de la vie ?,INVALID,,
94328,a quelle heure part un train à destination de lille ?,VALID,,Lille
94329,je m'appelle marseille,INVALID,,
94330,billet toulouse depuis lille,VALID,Lille,Toulouse
94331,"je dois aller à marseille pour une réunion, je pars de paris",VALID,Paris,Marseille
94332,"Je dois aller a Lille pour une reunion, je pars de Bordeaux",VALID,Bordeaux,Lille
94333,lyon - lille,VALID,Lyon,Lille
94334,Reserve moi une place pour Paris en provenance de Marseille,VALID,Marseille,Paris
94335,Il me faut une liaison au départ de Bordeaux à destination de Toulouse,VALID,Bordeaux,Toulouse
94336,"je dois aller à paris pour une réunion, je pars de toulouse",VALID,Toulouse,Paris
94337,train Toulouse Paris,VALID,Toulouse,Paris
94338,c'est quoi le sens de la vie ?,INVALID,,
94339,un tgv pour lyon venant de paris,VALID,Paris,Lyon
94340,réserve moi une place pour marseille en provenance de toulouse,VALID,Toulouse,Marseille
94341,train toulouse paris,VALID,Toulouse,Paris
94342,un billet en direction de marseille de bordeaux,VALID,Bordeaux,Marseille
94343,"je dois aller a lille pour une reunion, je pars de paris",VALID,Paris,Lille
94344,donne-moi un aller-simple entre bordeaux et lyon,VALID,Bordeaux,Lyon
94345,"je dois aller a bordeaux pour une reunion, je pars de toulouse",VALID,Toulouse,Bordeaux
94346,"je dois aller a toulouse pour une reunion, je pars de paris",VALID,Paris,Toulouse
94347,Recherche une place du côté de Toulouse vers Bordeaux,VALID,Toulouse,Bordeaux
94348,train lille albert,VALID,Lille,Albert
94349,Y a-t-il un train à Lyon ?,VALID,,Lyon
94350,un TER a destination de Lyon depuis Bordeaux,VALID,Bordeaux,Lyon
94351,a quelle heure part une liaison à destination de marseille ?,VALID,,Marseille
94352,Je m'appelle Paris,INVALID,,
94353,marseille - toulouse,VALID,Marseille,Toulouse
94354,Existe-t-il une liaison au Marseille ?,VALID,,Marseille
94355,il habite à bordeaux,INVALID,,
94356,cherche un aller entre paris et marseille,VALID,Paris,Marseille
94357,train bordeaux marseille,VALID,Bordeaux,Marseille
94358,Recherche un voyage venant de Marseilleà  Toulouse,VALID,Marseille,Toulouse
94359,Existe-t-il un billet pour Bordeaux ?,VALID,,Bordeaux
94360,je voudrais une pizza,INVALID,,
94361,un billet vers Lille partant de Paris,VALID,Paris,Lille
94362,J'aimerais un aller-simple partant de Bordeaux en direction de Toulouse,VALID,Bordeaux,Toulouse
94363,C'est quoi le sens de la vie ?,INVALID,,
94364,billet Albert depuis Lyon,VALID,Lyon,Albert
94365,Je souhaite un train venant de Marseille en direction de Lyon,VALID,Marseille,Lyon
94366,réserve moi une place pour paris en provenance de marseille,VALID,Marseille,Paris
94367,réserve moi une place pour lyon en provenance de marseille,VALID,Marseille,Lyon
94368,train Bordeaux Marseille,VALID,Bordeaux,Marseille
94369,"je dois aller a lyon pour une reunion, je pars de paris",VALID,Paris,Lyon
94370,bordeaux - toulouse,VALID,Bordeaux,Toulouse
94371,Réserve moi une place pour Lille en provenance de Albert,VALID,Albert,Lille
94372,"je dois aller a marseille puor une reunion, je pars de lyon",VALID,Lyon,Marseille
94373,C'est quoi le sens de la vie ?,INVALID,,
94374,La ville de Lyon est belle,INVALID,,
94375,Je cherche mon ami Hortense,INVALID,,
94376,C'est quoi le sens de la vie ?,INVALID,,
94377,"je dois aller à albert pour une réunion, je pars de marseille",VALID,Marseille,Albert
