id,text,label,departure,destination
79519,billet Varennes-sur-Allier depuis Goussainville,VALID,Goussainville,Varennes-sur-Allier
79520,bueil - aigrefeuille le thou,VALID,Bueil,Aigrefeuille le Thou
79521,je voudrais un aller-simple en partant de terrasson-lavilledieu au bourg-madame,VALID,Terrasson-Lavilledieu,Bourg-Madame
79522,y a-t-il un train en direction de saint-antoine-du-rocher ?,VALID,,Saint-Antoine-du-Rocher
79523,quels sont les un voyage au onville ?,VALID,,Onville
79524,a quelle heure part un aller-simple en direction de pagny-surm-euse ?,VALID,,Pagny-sur-Meuse
79525,train fouilloy crissé,VALID,Fouilloy,Crissé
79526,sors-moi un aller entre lons-le-saunier et saint-jean-d'angely,VALID,Lons-le-Saunier,Saint-Jean-d'Angély
79527,je voudrais une pizza,INVALID,,
79528,Je voudrais une pizza,INVALID,,
79529,J'ai besoin de une place partant de Thiaville-sur-Meurthe ad estination de Huriel,VALID,Thiaville-sur-Meurthe,Huriel
79530,quels sont les un voyage en idrection de joigny ?,VALID,,Joigny
79531,billet wesserling depuis albi madeleine,VALID,Albi Madeleine,Wesserling
79532,réserve moi une place pour borunezeau en provenance de brazey-en-plaine,VALID,Brazey-en-Plaine,Bournezeau
79533,est-ce qu'il y a un voyag evers kedange ?,VALID,,Kédange
79534,réserve moi une place pour perpignan en provenance de laigné - saint-gervais,VALID,Laigné - Saint-Gervais,Perpignan
79535,je voudrais une pizza,INVALID,,
79536,Est-ce qu'il y a un aller en direction de Mourmelon-le-Petit ?,VALID,,Mourmelon-le-Petit
79537,Ste-Leocadie - Rivesaltes,VALID,Ste-Léocadie,Rivesaltes
79538,Je cherche mon ami Auguste,INVALID,,
79539,un billet en direction de Saint-Rambert-en-Bugey au depart de Manosque - Greoux-les-Bains,VALID,Manosque - Gréoux-les-Bains,Saint-Rambert-en-Bugey
79540,Coat Guégan - Nouan-le-Fuzelier,VALID,Coat Guégan,Nouan-le-Fuzelier
79541,train bayon domblans - voiteur,VALID,Bayon,Domblans - Voiteur
79542,train Caen Thaon,VALID,Caen,Thaon
79543,un trajet pour menil flin venant de l'hermitage - mordelles,VALID,L'Hermitage - Mordelles,Ménil Flin
79544,billet Émerainville - Pontault-Combault depuis Paray-le-Monial,VALID,Paray-le-Monial,Émerainville - Pontault-Combault
79545,train Saint-Beron - La Bridoire Morlaix,VALID,Saint-Béron - La Bridoire,Morlaix
79546,existe-t-il une place à lumes ?,VALID,,Lumes
79547,Je voudrasi une pizza,INVALID,,
79548,je cherche un ter de babinière au merrey,VALID,Babinière,Merrey
79549,un train vers tourcoing de tressin,VALID,Tressin,Tourcoing
79550,train saint-gildas-des-bois la chapelle aulnay,VALID,Saint-Gildas-des-Bois,La Chapelle Aulnay
79551,Sors-moi une liaison entre Bédarieux et Orchies,VALID,Bédarieux,Orchies
79552,distroff - saint-ouen-l'aumone,VALID,Distroff,Saint-Ouen-l'Aumône
79553,a quelle heure part un tgv pour aubrives ?,VALID,,Aubrives
79554,"je dois aller à saint-georges-d'aurac pour une réunion, je pars de la haie-fouassière",VALID,La Haie-Fouassière,Saint-Georges-d'Aurac
79555,train Bons-en-Chablais Saint-Émilion,VALID,Bons-en-Chablais,Saint-Émilion
79556,"Je dois aller à Saint-Mars-la-Brière pour une réunion, je pars de Lorient Bretagne Sud",VALID,Lorient Bretagne Sud,Saint-Mars-la-Brière
79557,"je dois aller a picon busserine pour une reunion, je pars de touet-de-l'escarene",VALID,Touët-de-l'Escarène,Picon Busserine
79558,je voudrais une pizza,INVALID,,
79559,billet Mont-Notre-Dame depuis Milly-sur-Tehrain,VALID,Milly-sur-Thérain,Mont-Notre-Dame
79560,Raocnte moi une blague,INVALID,,
79561,billet Etaples - Le Touquet depuis Bouchain,VALID,Bouchain,Étaples - Le Touquet
79562,Quel temps fait-il à Elbeuf - Saint-Aubin ?,INVALID,,
79563,un voyage au esbly au départ de frynaudour,VALID,Frynaudour,Esbly
79564,je m'appelle arnage,INVALID,,
79565,Quel temps fait-il à Langeais ?,INVALID,,
79566,Raconte moi une blague,INVALID,,
79567,quel temps fait-il a saint-erme-outre-et-ramecourt ?,INVALID,,
79568,quels sont les un train en direction de paris austerlitz ?,VALID,,Paris Austerlitz
79569,train bourth lieusaint - moissy,VALID,Bourth,Lieusaint - Moissy
79570,"je dois aller à étampes pour une réunion, je pars de hymont-mattaincourt",VALID,Hymont-Mattaincourt,Étampes
79571,Sées - Valognes,VALID,Sées,Valognes
79572,un voyage jusqu'a brive-la-gaillarde venant de langres,VALID,Langres,Brive-la-Gaillarde
79573,billet Lussac-les-Châteaux depuis Bidos,VALID,Bidos,Lussac-les-Châteaux
79574,bille tSainte-Foy-la-Grande depuis Maillé,VALID,Maillé,Sainte-Foy-la-Grande
79575,Existe-t-il un TER à Lathus-Saint-Rémy ?,VALID,,Lathus-Saint-Rémy
79576,Raconte moi une blague,INVALID,,
79577,réserve moi une place pourj ouy en provenance de gargenville,VALID,Gargenville,Jouy
79578,train Miniac-Morvan Saillat - Chassenon,VALID,Miniac-Morvan,Saillat - Chassenon
79579,pourriez-vous me trouver un aller-simple de soulac-sur-mer à destination de rountzenheim,VALID,Soulac-sur-Mer,Rountzenheim
79580,"je dois aller à vendôme - villiers-sur-loir tgv pour une réunion, je pars de bibliothèque françois mitterrand",VALID,Bibliothèque François Mitterrand,Vendôme - Villiers-sur-Loir TGV
79581,pourriez-vous me trouver un billet au départ de saverdun jusqu'à issoudun,VALID,Saverdun,Issoudun
79582,il me faut une place du côté de bidarray pont noblia vers auvers-sur-oise,VALID,Bidarray Pont Noblia,Auvers-sur-Oise
79583,"Je dois aller a Boigneville pour une reunion, je pars de Chapeauroux",VALID,Chapeauroux,Boigneville
79584,billet haute picardie tgv depuis montreux-vieux,VALID,Montreux-Vieux,Haute Picardie TGV
79585,Quel temps fait-il a Correze ?,INVALID,,
79586,"je dois aller à granville pour une réunion, je pars de limoges bénédictins",VALID,Limoges Bénédictins,Granville
79587,"Bonjour Martin, comment ça va ?",INVALID,,
79588,billet Belfort depuis Pihen-lès-Guînse,VALID,Pihen-lès-Guînes,Belfort
79589,cubzac-les-ponts - azay-le-rideau,VALID,Cubzac-les-Ponts,Azay-le-Rideau
79590,train pouilly-sur-loire châteaulin,VALID,Pouilly-sur-Loire,Châteaulin
79591,réserve moi une place pour laroque-timbaut en provenance de anthéor cap roux,VALID,Anthéor Cap Roux,Laroque-Timbaut
79592,Trouve-moi un aller entre La Gouesniere - Cancale - Saint-Meloir-des-Ondes et Cessieu,VALID,La Gouesnière - Cancale - Saint-Méloir-des-Ondes,Cessieu
79593,Nézel - Aulnay - Mennessis,VALID,Nézel - Aulnay,Mennessis
79594,train choisy-le-roi luçon,VALID,Choisy-le-Roi,Luçon
79595,Je cherche mon ami Margaux,INVALID,,
79596,La ville de Mamirolle est belle,INVALID,,
79597,un trajet à destination de Compans au départ de Montreuil-Bellay,VALID,Montreuil-Bellay,Compans
79598,un TER en direction de Avoudrey en partant de Courcy - Brimont,VALID,Courcy - Brimont,Avoudrey
79599,il habite à saint-just-en-chaussée,INVALID,,
79600,un train pour Le Mans partant de LeV ieux Briollay,VALID,Le Vieux Briollay,Le Mans
79601,C'est quoi le sens de la vie ?,INVALID,,
79602,reserve moi une place pour longueil-sainte-marie en provenance de nanterre la folie,VALID,Nanterre La Folie,Longueil-Sainte-Marie
79603,billet Brignac depuis Saint-Étienne-du-Rouvray,VALID,Saint-Étienne-du-Rouvray,Brignac
79604,je voudrais une pizza,INVALID,,
79605,blilet digoin depuis prades - molitg-les-bains,VALID,Prades - Molitg-les-Bains,Digoin
79606,Go pour un TER entre Saint-Étienne-du-Rouvray et Sainte-Lizaigne,VALID,Saint-Étienne-du-Rouvray,Sainte-Lizaigne
79607,go pour un ter entre monéteau - gurgy et vernon - giverny,VALID,Monéteau - Gurgy,Vernon - Giverny
79608,trouve-moi une liaison entre liverdun et haussmann saint-lazare,VALID,Liverdun,Haussmann Saint-Lazare
79609,Quel temps fait-il a Epluches ?,INVALID,,
79610,chaugey - regny,VALID,Chaugey,Régny
79611,Il habite a Boisseaux,INVALID,,
79612,trouve-moi un billet entre rivesaltes et saint-flour - chaudes-aigues,VALID,Rivesaltes,Saint-Flour - Chaudes-Aigues
79613,Il habite à Siorac-en-Périgord,INVALID,,
79614,j'ai besoin de un aller-simple en partant de nézel - aulnay en direction de hasenrain,VALID,Nézel - Aulnay,Hasenrain
79615,billet ennevelin depuis chambly,VALID,Chambly,Ennevelin
79616,train mauves-sur-loire vivoin - beaumont,VALID,Mauves-sur-Loire,Vivoin - Beaumont
79617,"Je dois aller à Saint-Michel-sur-Meurthe pour une réunion, je pars de Lyon Jean Macé",VALID,Lyon Jean Macé,Saint-Michel-sur-Meurthe
79618,un trajet à servon-sur-vilaine du côté de étaples - le touquet,VALID,Étaples - Le Touquet,Servon-sur-Vilaine
79619,je cherche mon ami élisabeth,INVALID,,
79620,Il habite a Montgeron - Crosne,INVALID,,
79621,Je m'appelle Rennes,INVALID,,
79622,billet uckange depuis avignonet-lauragais,VALID,Avignonet-Lauragais,Uckange
79623,"je dois aller à arcy-sur-cure pour une réunion, je pars de septèmes-les-vallons",VALID,Septèmes-les-Vallons,Arcy-sur-Cure
79624,quel temps fait-il à langon ?,INVALID,,
79625,rieux - angicourt - corbeil-essonnes,VALID,Rieux - Angicourt,Corbeil-Essonnes
79626,Est-ce qu'il y a un TER à Fougeray - Langon ?,VALID,,Fougeray - Langon
79627,train mortcerf romorantin-lanthenay,VALID,Mortcerf,Romorantin-Lanthenay
79628,billet boulogne-sur-mer depuis luce,VALID,Lucé,Boulogne-sur-Mer
79629,Sors-moi un train entre Sainte-Anne et Landrecies,VALID,Sainte-Anne,Landrecies
79630,frévin-capelle - byans-sur-doubs,VALID,Frévin-Capelle,Byans-sur-Doubs
79631,je voudrais une pizza,INVALID,,
79632,billet Les Quatre Roues depuis Marignac-St-Beat,VALID,Marignac-St-Béat,Les Quatre Roues
79633,une liaison à destination de Étival-Clairefontaine venant de Châteauneuf-sur-Charente,VALID,Châteauneuf-sur-Charente,Étival-Clairefontaine
79634,Je voudrais une pizza,INVALID,,
79635,"je dois aller à viry-noureuil pour une réunion, je pars de versigny",VALID,Versigny,Viry-Noureuil
79636,train Lalinde Ranspach,VALID,Lalinde,Ranspach
79637,Je cherche mon ami Simone,INVALID,,
79638,Réserve moi une place pour Allée de la Tour Rendez-Vous en provenance de Pont-du-Casse,VALID,Pont-du-Casse,Allée de la Tour Rendez-Vous
79639,La Marche  -Montreuil,VALID,La Marche,Montreuil
79640,Je cherche mon ami Rene,INVALID,,
79641,billet Nogent-le-Rotrou depuis Naucelle,VALID,Naucelle,Nogent-le-Rotrou
79642,Sors-moi un trajet entre Villers-Cotterêts et Briançon,VALID,Villers-Cotterêts,Briançon
79643,"Je dois aller à Villeneuve-sur-Allier pour une réunion, je pars de Marmagne sous Creusot",VALID,Marmagne sous Creusot,Villeneuve-sur-Allier
79644,"bonjour margot, comment ça va ?",INVALID,,
79645,billet Mormant depuis Oermingen,VALID,Oermingen,Mormant
79646,"je dois aller à montry - condé pour une réunion, je pars de le blanc-mesnil",VALID,Le Blanc-Mesnil,Montry - Condé
79647,Recherche une liaison partant de Vic - Mireval a destination de Mignaloux - Nouaille,VALID,Vic - Mireval,Mignaloux - Nouaillé
79648,train Les Tines Frenouville - Cagny,VALID,Les Tines,Frénouville - Cagny
79649,Est-ce qu'il y a un voyage pour Peltre ?,VALID,,Peltre
79650,y a-t-il un train vers milhaud ?,VALID,,Milhaud
79651,il me faut un voyage depuis buzy en béarn pour vernaison,VALID,Buzy en Béarn,Vernaison
79652,Je voudrais une pizza,INVALID,,
79653,un aller-simple a destination de ribecourt-drelsincourt venant de laille,VALID,Laillé,Ribécourt-Dreslincourt
79654,C'est quoi le sens de la vie ?,INVALID,,
79655,je cherche mon ami dominique,INVALID,,
79656,c'est quoi le sens de la vie ?,INVALID,,
79657,"je dois aller à salses-le-château pour une réunion, je pars de béard",VALID,Béard,Salses-le-Château
79658,train le vernet d'ariège surdon,VALID,Le Vernet d'Ariège,Surdon
79659,Reserve moi une place pour Lyon Jean Mace en provenance de Pauillac,VALID,Pauillac,Lyon Jean Macé
79660,Réserve moi une place pour Breuillet - Bruyères-le-Châtel en provenance de Mont-Notre-Dame,VALID,Mont-Notre-Dame,Breuillet - Bruyères-le-Châtel
79661,un TER vers Agen de Ourscamp,VALID,Ourscamp,Agen
79662,existe-t-il un ter en direction de saint-laurent-du-var ?,VALID,,Saint-Laurent-du-Var
79663,Réserve moi une place pour Le Méridien La Ferrière en provenance de Saint-Laurent - Gainneville,VALID,Saint-Laurent - Gainneville,Le Méridien La Ferrière
79664,j'aimerais une liaison venant de cros de cagnes pour provencheres-sur-fave,VALID,Cros de Cagnes,Provenchères-sur-Fave
79665,reserve moi une place pour quedillac en provenance de blangy-sur-bresle,VALID,Blangy-sur-Bresle,Quédillac
79666,"Je dois aller à Belleville sur Sâone pour une réunion, je pars de Lezoux",VALID,Lezoux,Belleville sur Sâone
79667,La villed e Walheim est belle,INVALID,,
79668,Viry-oNureuil - Grisolles,VALID,Viry-Noureuil,Grisolles
79669,Reserve moi une place pour Bois-d'Oingt - Legny en provenance de Rabastens - Coufouleux,VALID,Rabastens - Coufouleux,Bois-d'Oingt - Légny
79670,une place à Chamonix-Mont-Blanc partant de Laifour,VALID,Laifour,Chamonix-Mont-Blanc
79671,raconte moi une blague,INVALID,,
79672,Beuvrages - Ste-Marguerite,VALID,Beuvrages,Ste-Marguerite
79673,je cherche mon ami jacques,INVALID,,
79674,je cherche mon ami sébastien,INVALID,,
79675,billet nonancourt depuis bouray,VALID,Bouray,Nonancourt
79676,"je dois aller a romans - bourg-de-peage pour une reunion, je pars de ceintrey",VALID,Ceintrey,Romans - Bourg-de-Péage
79677,"Je dois aller à Dompierre-sur-Helpe pour une réunion, je pars de La Ville Gozet",VALID,La Ville Gozet,Dompierre-sur-Helpe
79678,j'ai besoin de une place en partant de grand-combe la pise en direction de champbenoist - poigny,VALID,Grand-Combe la Pise,Champbenoist - Poigny
79679,Quels sont les un aller-simple à Saint-Paterne-Racan ?,VALID,,Saint-Paterne-Racan
79680,"je dois aller à trémolat pour une réunion, je pars de moissac",VALID,Moissac,Trémolat
79681,la ville de vertaizon est belle,INVALID,,
79682,Il habite a Suevres,INVALID,,
79683,Réserve moi une place pour La Charité-sur-Loire en provenance de Tarascon-sur-Ariège,VALID,Tarascon-sur-Ariège,La Charité-sur-Loire
79684,billet conflans - jarny depuis nogent-l'artaud - charly,VALID,Nogent-l'Artaud - Charly,Conflans - Jarny
79685,Trouve-moi un train entre Mézériat et Onzain - Chaumont-sur-Loire,VALID,Mézériat,Onzain - Chaumont-sur-Loire
79686,Je voudrais un TER en partant de Buzy en Béarn vers Auterive,VALID,Buzy en Béarn,Auterive
79687,un billet vers Gujan-Mestras du cote de La Basse Indre - Saint-Herblain,VALID,La Basse Indre - Saint-Herblain,Gujan-Mestras
79688,réserve moi une place pour gilley en proveannce de beynes,VALID,Beynes,Gilley
79689,une place jusqu'a varennes-sur-fouzon du cote de veauche - saint-galmier,VALID,Veauche - Saint-Galmier,Varennes-sur-Fouzon
79690,"Bonjour Hortense, comment ça va ?",INVALID,,
79691,aéroport charles de gaulle 2 tgv - le méridien la ferrière,VALID,Aéroport Charles de Gaulle 2 TGV,Le Méridien La Ferrière
79692,billet blere - la croix depuis hachette,VALID,Hachette,Bléré - La Croix
79693,"bonjour gilbert, comment ça va ?",INVALID,,
79694,un aller pour tarbes partant de mussidan,VALID,Mussidan,Tarbes
79695,Quels sont les une place jusqu'à Foix ?,VALID,,Foix
79696,blilet Viarmes depuis Formerie,VALID,Formerie,Viarmes
79697,"Bonjour Hortense, comment ca va ?",INVALID,,
79698,y a-t-il une ilaison pour pagny-sur-moselle ?,VALID,,Pagny-sur-Moselle
79699,billet avignon tgv depuis ermont halte,VALID,Ermont Halte,Avignon TGV
79700,c'est quoi le sens de la vie ?,INVALID,,
79701,Donne-moi un TER entre Coucy-lès-Eppes et Nantiat,VALID,Coucy-lès-Eppes,Nantiat
79702,Go pour une liaison entre Chars et Les Tines,VALID,Chars,Les Tines
79703,j'aimerais un aller-simple au depart de parempuyre en direction de villeparisis - mitry-le-neuf,VALID,Parempuyre,Villeparisis - Mitry-le-Neuf
79704,train les longevilles-rochejean lannemezan,VALID,Les Longevilles-Rochejean,Lannemezan
79705,Raconte moi une blague,INVALID,,
79706,raismes - corps-nuds,VALID,Raismes,Corps-Nuds
79707,quels sont les un tgv pour pont cardinet ?,VALID,,Pont Cardinet
79708,Est-ce qu'il y a un train vers Theillay ?,VALID,,Theillay
79709,train Dives-sur-Mer Port Guillaume La Membrolle-sur-Choisille,VALID,Dives-sur-Mer Port Guillaume,La Membrolle-sur-Choisille
79710,je voudrais une pizza,INVALID,,
79711,beautiran - dromans,VALID,Beautiran,Dormans
79712,Ussel - Saint-Fons,VALID,Ussel,Saint-Fons
79713,affiche un aller-simple entre le cateau-cambrésis et cerizay,VALID,Le Cateau-Cambrésis,Cerizay
79714,je souhaite un billet depuis andorre – l’hospitalet jusqu'a meaux,VALID,Andorre – l’Hospitalet,Meaux
79715,train chateauroux saint-martin-d'oney,VALID,Châteauroux,Saint-Martin-d'Oney
79716,billet Beau Marais depuis Bidos,VALID,Bidos,Beau Marais
79717,Je voudrais une pizza,INVALID,,
79718,billet la roche-maurice depuis verdun,VALID,Verdun,La Roche-Maurice
79719,affiche un tgv entre la courneuve - aubervilliers et hasenrain,VALID,La Courneuve - Aubervilliers,Hasenrain
79720,"je dois aller à dardilly le jubin pour une réunion, je pars de grandvilliers",VALID,Grandvilliers,Dardilly Le Jubin
79721,une place à destination de montfavet venant de sin-le-noble,VALID,Sin-le-Noble,Montfavet
79722,un TGV vers Vannes au départ de Maillé,VALID,Maillé,Vannes
79723,"je dois aller à arenc euroméditerranée pour une réunion, je pars de longueau",VALID,Longueau,Arenc Euroméditerranée
79724,je m'appelle meuse tgv,INVALID,,
79725,"je dois aller a saint-vit pour une reunion, je pars de rosheim",VALID,Rosheim,Saint-Vit
79726,a quelle heure part un voyage à destination de callac ?,VALID,,Callac
79727,"je dois aller a campagnac - saint-geniez pour une reunion, je pars de cadaujac",VALID,Cadaujac,Campagnac - Saint-Geniez
79728,Existe-t-il une place jusqu'à Villabé ?,VALID,,Villabé
79729,est-ce qu'il y a un trajet à nogent-l'artaud - charly ?,VALID,,Nogent-l'Artaud - Charly
79730,billet Villiers-le-Bel - Gonesse - Arnouville dpeuis La Mothe-Saint-Héray,VALID,La Mothe-Saint-Héray,Villiers-le-Bel - Gonesse - Arnouville
79731,Sors-moi un aller-simple entre Bidarray Pont Noblia et Les Rosiers-sur-Loire,VALID,Bidarray Pont Noblia,Les Rosiers-sur-Loire
79732,go pour un aller-simple entre les ardoines et vivonne,VALID,Les Ardoines,Vivonne
79733,un TGV au Rieux - Angicourt venant de Rosny-sur-Seine,VALID,Rosny-sur-Seine,Rieux - Angicourt
79734,y a-ti-l un ter a caffiers ?,VALID,,Caffiers
79735,Castelsarrasin - Chemin d'Antony,VALID,Castelsarrasin,Chemin d'Antony
79736,train Aeroport Charles de Gaulle 2 TGV L'Ariane La Trinite,VALID,Aéroport Charles de Gaulle 2 TGV,L'Ariane La Trinité
79737,affiche un ter entre le penity et serezin-du-rhone,VALID,Le Pénity,Sérézin-du-Rhône
79738,billet Chasseneuil-sur-Bonnieure depuis Villabé,VALID,Villabé,Chasseneuil-sur-Bonnieure
79739,Reserve moi unep lace pour Paris Gare du Nord en provenance de Sommery,VALID,Sommery,Paris Gare du Nord
79740,un train en direction de pagny-le-château de manduel-redessan,VALID,Manduel-Redessan,Pagny-le-Château
79741,train urt la ville gozet,VALID,Urt,La Ville Gozet
79742,train La Mothe-Achard Saint-Quentin-Fallavier,VALID,La Mothe-Achard,Saint-Quentin-Fallavier
79743,sors-moi un ter entre aulnat aeroport et balsieges,VALID,Aulnat Aéroport,Balsièges
79744,je voudrais une pizza,INVALID,,
79745,Réserve moi une place pour Flaxlanden en provenance de Vlaognes,VALID,Valognes,Flaxlanden
79746,Y a-t-il un aller-simple pour Praye-sous-Vaudemont ?,VALID,,Praye-sous-Vaudémont
79747,je cherche mon ami theodore,INVALID,,
79748,Il habite a Foecy,INVALID,,
79749,pourriez-vous me trouver un train en partant de brunoy a moyeuvre-grande,VALID,Brunoy,Moyeuvre-Grande
79750,existe-t-il un voyage vers mazamet ?,VALID,,Mazamet
79751,c'est quoi le esns de la vie ?,INVALID,,
79752,"Bonjour Suzanne, comment ça va ?",INVALID,,
79753,un ter pour nantes depuis pontchâteau,VALID,Pontchâteau,Nantes
79754,j'ai besoin de un aller-simple venant de colomiers lycée international au pontchâteau,VALID,Colomiers Lycée International,Pontchâteau
79755,Réserve moi une place pour Wambrechies en provenance de La Ferté-Imbault,VALID,La Ferté-Imbault,Wambrechies
79756,Étang-sur-Arroux - Milly-sur-Thérain,VALID,Étang-sur-Arroux,Milly-sur-Thérain
79757,A quelle heure part un TGV vers Tonnay-Charente ?,VALID,,Tonnay-Charente
79758,"je dois aller a le mee-sur-seine pour une reunion, je pars de marcheprime",VALID,Marcheprime,Le Mée-sur-Seine
79759,villeneuve-sur-yonne - foix,VALID,Villeneuve-sur-Yonne,Foix
79760,"Je dois aller a Couze pour une reunion, je pars de Le Merlerault",VALID,Le Merlerault,Couze
79761,oyonnax - veynes dévoluy,VALID,Oyonnax,Veynes Dévoluy
79762,Je voudrais une pizza,INVALID,,
79763,un ter jusqu'à sérézin-du-rhône au départ de hazebrouck,VALID,Hazebrouck,Sérézin-du-Rhône
79764,pantin - saint-rapahel valescure,VALID,Pantin,Saint-Raphaël Valescure
79765,un TER pour Saint-Denis du côté de Auxonne,VALID,Auxonne,Saint-Denis
79766,Est-ce qu'il y a un train à Méry-sur-Oise ?,VALID,,Méry-sur-Oise
79767,"Je dois aller a Gertwiller pour une reunion, je pars de Le Theil-de-Bretagne",VALID,Le Theil-de-Bretagne,Gertwiller
79768,billet Rassuen depuis Teillé,VALID,Teillé,Rassuen
79769,Cherche un billet entre Saint-Aigulin - La Roche-Chalais et Dégagnac,VALID,Saint-Aigulin - La Roche-Chalais,Dégagnac
79770,je voudrais une pizza,INVALID,,
79771,"je dois aller à gironde-sur-dropt pour une réunion, je pars de champs - saint-bris",VALID,Champs - Saint-Bris,Gironde-sur-Dropt
79772,"je dois aller a cluses pour une reunion, je pars de cannes",VALID,Cannes,Cluses
79773,billet chars depuis dijon,VALID,Dijon,Chars
79774,recherche un tgv de montfort-le-gesnois au saint-laurent-en-grandvaux,VALID,Montfort-le-Gesnois,Saint-Laurent-en-Grandvaux
79775,Il habite à Thiaville-sur-Meurthe,INVALID,,
79776,Je m'appelle Aiguebelette-le-Lac,INVALID,,
79777,c'est quoi le sens de la vie ?,INVALID,,
79778,C'est quoi le sens de la vei ?,INVALID,,
79779,billet vigeois depuis neuvic,VALID,Neuvic,Vigeois
79780,"Bonjour Claudine, comment ça va ?",INVALID,,
79781,reserve moi une place pour dambach-la-ville en provenance de wissembourg,VALID,Wissembourg,Dambach-la-Ville
79782,"je dois aller à lamothe-montravel pour une réunion, je pars de anizy - pinon",VALID,Anizy - Pinon,Lamothe-Montravel
79783,quels sont les un billeta u la roche-maurice ?,VALID,,La Roche-Maurice
79784,je voudrais un tgv du cote de neufchateau jusqu'a pont-de-claix - l'etoile,VALID,Neufchâteau,Pont-de-Claix - L'Etoile
79785,Bouzonville - Angerville,VALID,Bouzonville,Angerville
79786,réserve moi une place pour kerhuon en provenance de neuvy-pailloux,VALID,Neuvy-Pailloux,Kerhuon
79787,il habite à la fouillouse,INVALID,,
79788,"je dois aller à villiers-le-bel - gonesse - arnouville pour une réunion, je pars de meyrargues",VALID,Meyrargues,Villiers-le-Bel - Gonesse - Arnouville
79789,un voyage en direction de dannes-  camiers de lyon gorge de loup,VALID,Lyon Gorge de Loup,Dannes - Camiers
79790,est-ce qu'il y a un train pour compans ?,VALID,,Compans
79791,est-ce qu'il y a un train pour crécy-la-chapelle ?,VALID,,Crécy-la-Chapelle
79792,sors-moi un aller entre pringy et magnette,VALID,Pringy,Magnette
79793,Je cherche mon ami Agnes,INVALID,,
79794,train avenay velars-sur-ouche,VALID,Avenay,Velars-sur-Ouche
79795,billet Longjumeau depuis Campagne,VALID,Campagne,Longjumeau
79796,Affiche une place entre Bessancourt et Lalbenque - Fontanes,VALID,Bessancourt,Lalbenque - Fontanes
79797,Trouve-moi une liaison entr eSaint-Nabord et Théoule-sur-Mer,VALID,Saint-Nabord,Théoule-sur-Mer
79798,"je dois aller a kruth pour une reunoin, je pars de chessy",VALID,Chessy,Kruth
79799,Clacy - Mons - Turenne,VALID,Clacy - Mons,Turenne
79800,J'aimerais un trajet partant de Sains-d-uNord vers Bonnemain,VALID,Sains-du-Nord,Bonnemain
79801,je voudrais une pizza,INVALID,,
79802,Quels sont les un aller à destination de Lancerf ?,VALID,,Lancerf
79803,Affiche un train entre Nerpuy et Oyonnax,VALID,Nerpuy,Oyonnax
79804,la ville de neufchatel-hardelot est belle,INVALID,,
79805,Paimpol - oBnneville,VALID,Paimpol,Bonneville
79806,il habite à ibtschwiller-lès-thann,INVALID,,
79807,train igney voutré,VALID,Igney,Voutré
79808,La ville de Châtel - Nomexy est belle,INVALID,,
79809,Biganos Facture - Longuyon,VALID,Biganos Facture,Longuyon
79810,Reserve moi une place pour La Madeleine en provenance de Mouchard,VALID,Mouchard,La Madeleine
79811,je souhaite un ter au depart de rosa parks a destination de siorac-en-perigord,VALID,Rosa Parks,Siorac-en-Périgord
79812,quels sont les une liaison au la mothe-achard ?,VALID,,La Mothe-Achard
79813,je voudrais une pizza,INVALID,,
79814,Sors-moi un billet entre Trilport et Artenay,VALID,Trilport,Artenay
79815,billet Clermont La Pardieu depuis Santeuil - Le Perchay,VALID,Santeuil - Le Perchay,Clermont La Pardieu
79816,réserve moi une place pour athis-mons en provenance de brax - léguevin,VALID,Brax - Léguevin,Athis-Mons
79817,un aller-simple a Les Cabrils partant de Martigne-Ferchaud,VALID,Martigné-Ferchaud,Les Cabrils
79818,Réserve moi une place pour La Jarrie en provenance de Ennevelin,VALID,Ennevelin,La Jarrie
79819,un TGV pour Épernon en partant de Saint-Maixent-L'École,VALID,Saint-Maixent-L'École,Épernon
79820,Existe-t-il un trajet en direction de Cercottes ?,VALID,,Cercottes
79821,un voyage pour petit jouy - les loges depuis fouquereuil,VALID,Fouquereuil,Petit Jouy - Les Loges
79822,je cherche une liaison en partant de romans - bourg-de-peage a anzeling,VALID,Romans - Bourg-de-Péage,Anzeling
79823,j'ai besoin de un ter au départ de les clairières de verneuil au carry-le-rouet,VALID,Les Clairières de Verneuil,Carry-le-Rouet
79824,existe-t-il un billet pour nançois - tronville ?,VALID,,Nançois - Tronville
79825,Est-ce qu'il y a un ibllet en direction de Osseja ?,VALID,,Osséja
79826,train Marquette Muizon,VALID,Marquette,Muizon
79827,existe-t-il un aller jusqu'à poliénas ?,VALID,,Poliénas
79828,Donne-moi une place entre Damiatte - Saint-Paul et Willer-sur-Thur,VALID,Damiatte - Saint-Paul,Willer-sur-Thur
79829,y a-t-il un aller vers la pauline hyères ?,VALID,,La Pauline Hyères
79830,il habite à saint-césaire,INVALID,,
79831,un aller jusqu'a pont-a-mousson depuis servoz,VALID,Servoz,Pont-à-Mousson
79832,billet cravant - bazarnes depuis sospel,VALID,Sospel,Cravant - Bazarnes
79833,recherche un billet partant de baume-les-dames a destination de saint-avold,VALID,Baume-les-Dames,Saint-Avold
79834,un aller a destination de conches-en-ouche depuis montaut betharram,VALID,Montaut Bétharram,Conches-en-Ouche
