sentence_id,sentence,intent,departure,destination,intermediate
S002931,je voudrais prendre un train de uckange a haluchère batignolles,TRIP,Uckange,Haluchère Batignolles,
S003008,demain je pars de vimy pour vions - chanaz,TRIP,Vimy,Vions - Chanaz,
S005013,Train de Béziers a Val d'Argenteuil,TRIP,Béziers,Val d'Argenteuil,
S000708,Ce soir je vais de Savennières - Béhuard a Lalinde,TRIP,Savennières - Béhuard,Lalinde,
S007270,Demain,NOT_TRIP,,,
S006432,De Chelles - Gournay a Montluçon via Plouaret Trégor,TRIP,Chelles - Gournay,Montluçon,Plouaret Trégor
S007955,Super,NOT_TRIP,,,
S008917,How do I get to Marseille,NOT_FRENCH,,,
S008952,Je want to go Lyon,NOT_FRENCH,,,
S005107,Je veux prendre le train de Arnage a Marles-en-Brie,TRIP,Arnage,Marles-en-Brie,
S007863,arriver,NOT_TRIP,,,
S005693,Voyage de Boën-sur-Lignon a Nogent-l'Artaud - Charly,TRIP,Boën-sur-Lignon,Nogent-l'Artaud - Charly,
S008121,Hey,NOT_TRIP,,,
S009631,...,UNKNOWN,,,
S005223,Depart Enghien-les-Bains arrivee Cramoisy,TRIP,Enghien-les-Bains,Cramoisy,
S002662,Depuis Aigrefeuille le Thou jusqu'a Saint-Roch,TRIP,Aigrefeuille le Thou,Saint-Roch,
S003196,Depuis Le Chénay Gagy jusqu'a anes,TRIP,Le Chénay Gagny,Nantes,
S003579,depart de casino lacroix laval arrivee a aubergenville élisabethville,TRIP,Casino Lacroix Laval,Aubergenville Élisabethville,
S005536,voyager de aguilcourt - variscourt vers henin-beaumont,TRIP,Aguilcourt - Variscourt,Hénin-Beaumont,
S000687,Je veux aller de Cerizay a Embrun,TRIP,Cerizay,Embrun,
S008403,Merci,NOT_TRIP,,,
S005653,quel train pour aller de nogent-sur-vernisson a ribécourt-dreslincourt,TRIP,Nogent-sur-Vernisson,Ribécourt-Dreslincourt,
S005253,Prendre le train de Mayet a Rieux - Angicourt,TRIP,Mayet,Rieux - Angicourt,
S003558,Je voudrais aller de Bénestroff a Matzenheim,TRIP,Bénestroff,Matzenheim,
S000721,Coucy-lès-Eppes Luzy,TRIP,Coucy-lès-Eppes,Luzy,
S005649,osséja vers arcachon,TRIP,Osséja,Arcachon,
S007411,hey,NOT_TRIP,,,
S006590,train de colroy-lubine a isbergues passant par steenwerck,TRIP,Colroy-Lubine,Isbergues,Steenwerck
S002275,quel train de dorlisheim a albias ?,TRIP,Dorlisheim,Albias,
S007566,Comment ca marche,NOT_TRIP,,,
S007461,Merci,NOT_TRIP,,,
S004684,Je voudrais me rendre a Msrolles-en-Hurepoix depuis Livierdun,TRIP,Liverdun,Marolles-en-Hurepoix,
S008773,Un billete de tren por favor,NOT_FRENCH,,,
S005548,direction saint-sulpice (tarn) au depart de boves,TRIP,Boves,Saint-Sulpice (Tarn),
S008505,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S003511,Je veux me rendre a Luzenac - Garanou en partant de Bolbec-Nointot,TRIP,Bolbec-Nointot,Luzenac - Garanou,
S006980,Arbanats Montmédy via Château-Arnoux-Saint-Auban,TRIP,Arbanats,Montmédy,Château-Arnoux-Saint-Auban
S007379,Aide moi,NOT_TRIP,,,
S008568,I want to go from Paris to Lyon,NOT_FRENCH,,,
S001363,belle-isle - begard vers mouroux,TRIP,Belle-Isle - Bégard,Mouroux,
S005664,Billet Saint-Martin d'Étampes Vis à Marles,TRIP,Saint-Martin d'Étampes,Vis à Marles,
S003956,Ce soir je vais de Clisson a Strazeele,TRIP,Clisson,Strazeele,
S005891,Je voudrais me rendre a Conlie depuis Romanèche-Thorins,TRIP,Romanèche-Thorins,Conlie,
S009694,ab,UNKNOWN,,,
S009794,lorem ipsum,UNKNOWN,,,
S008794,Train from Paris to Bordeaux please,NOT_FRENCH,,,
S008323,Mon ami Lyon va bien,NOT_TRIP,,,
S000616,Prendre le train de Bollwiller a Saint-Aubin - Saint-Luperce,TRIP,Bollwiller,Saint-Aubin - Saint-Luperce,
S006671,je voudrais aller de savennières - béhuard a les vallées en passant par vitry-sur-seine,TRIP,Savennières - Béhuard,Les Vallées,Vitry-sur-Seine
S001410,Aller de Babinière a Montmélian,TRIP,Babinière,Montmélian,
S004052,"Bonjour, je voudrais aller de Orchamps a Sélestat",TRIP,Orchamps,Sélestat,
S008250,Les trains sont souvent en retard,NOT_TRIP,,,
S001963,Je voudrais prendre un train de Orry-la-Ville - Coye a Pontanevaux,TRIP,Orry-la-Ville - Coye,Pontanevaux,
S002788,Y a-t-il un train de Osses - Saint-Martin-d'Arrossa a Saint-Die-des-Vosges,TRIP,Ossès - Saint-Martin-d'Arrossa,Saint-Dié-des-Vosges,
S007215,tu fais quoi,NOT_TRIP,,,
S001864,Est-ce qu'il y a un train de Le Coteau a Saint-Avre - La Chambre,TRIP,Le Coteau,Saint-Avre - La Chambre,
S001173,demain je pars de buire-sur-l'ancre pour rambouillet,TRIP,Buire-sur-l'Ancre,Rambouillet,
S003913,Traun de Nevers a Fourqueux - Bel-Air,TRIP,Nevers,Fourqueux - Bel-Air,
S007016,Hey,NOT_TRIP,,,
S008007,Il fait beau aujourd'hui,NOT_TRIP,,,
S009605,   ,UNKNOWN,,,
S004034,voyage de villereversure a mont de terre,TRIP,Villereversure,Mont de Terre,
S001334,je voyage de bourg-en-bresse a neuville université,TRIP,Bourg-en-Bresse,Neuville Université,
S008359,Hey,NOT_TRIP,,,
S006338,aller de briançon a is-sur-tille avec un arret a uchaud,TRIP,Briançon,Is-sur-Tille,Uchaud
S006297,decize puis le péage-de-roussillon puis sotteville-lès-rouen,TRIP,Decize,Sotteville-lès-Rouen,Le Péage-de-Roussillon
S001367,De Le Pont-de-Beauvoisin a Bourgneuf-en-Retz,TRIP,Le Pont-de-Beauvoisin,Bourgneuf-en-Retz,
S009107,Je want to go Lyon,NOT_FRENCH,,,
S006769,De Gadagne a Le Grau-du-Roi en passant par Seugy,TRIP,Gadagne,Le Grau-du-Roi,Seugy
S000123,"S'il vous plait, un trajet de Étampes a Corbehem",TRIP,Étampes,Corbehem,
S006724,Aller de Saint-Martin-de-Crau a Willer-sur-Thur avec un arret a Tournus,TRIP,Saint-Martin-de-Crau,Willer-sur-Thur,Tournus
S001775,Je veux prendre le train de Caulnes a Boisset,TRIP,Caulnes,Boisset,
S001877,je vais a arleux depuis hayange,TRIP,Hayange,Arleux,
S000746,Je vodraiis me reundre a Lisieux depuis Nevers,TRIP,Nevers,Lisieux,
S003589,hennebont blaisy-bas,TRIP,Hennebont,Blaisy-Bas,
S008251,Il fait beau aujourd'hui,NOT_TRIP,,,
S009345,Je want to go Lyon,NOT_FRENCH,,,
S006191,De Uzerche a Yffiniac via Bohain-en-Vermandois,TRIP,Uzerche,Yffiniac,Bohain-en-Vermandois
S003491,partir de épône - mézières pour émerainville - pontault-combault,TRIP,Épône - Mézières,Émerainville - Pontault-Combault,
S004096,Est-ce qu'il y a un train de Valenciennes a Meximieux - Pérouges,TRIP,Valenciennes,Meximieux - Pérouges,
S005403,voyager de saint-andre-de-corcy vers le creusot - montceau-les-mines - montchanin tgv,TRIP,Saint-André-de-Corcy,Le Creusot - Montceau-les-Mines - Montchanin TGV,
S001094,"s'il vous plait, un trajet de bruz a le cateau-cambresis",TRIP,Bruz,Le Cateau-Cambrésis,
S009092,Book a ticket for me,NOT_FRENCH,,,
S002091,quel train pour aller de niolon a masseret,TRIP,Niolon,Masseret,
S006655,Vandières puis Val-de-Reuil puis Saint-Quentin en Yvelines - Montigny-le-Bretonneux,TRIP,Vandières,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,Val-de-Reuil
S004359,Direction Liart au depart de Fegersheim - Liipsheim,TRIP,Fegersheim - Lipsheim,Liart,
S009494,I want aller a Paris,NOT_FRENCH,,,
S007786,albert est mon cousin,NOT_TRIP,,,
S008200,Super,NOT_TRIP,,,
S009023,Book a ticket for me,NOT_FRENCH,,,
S005998,train de reuilly a pontoise passant par ferrières - fontenay,TRIP,Reuilly,Pontoise,Ferrières - Fontenay
S001587,"S'il vous plait, un trajet de Issoudun a Saint-Priest",TRIP,Issoudun,Saint-Priest,
S003652,direction ludres au depart de noyelles-sur-mer,TRIP,Noyelles-sur-Mer,Ludres,
S009094,Ein Zug nach Marseille bitte,NOT_FRENCH,,,
S004903,depart de fontenay-le-fleury arrivee a sainte-foy-la-grande,TRIP,Fontenay-le-Fleury,Sainte-Foy-la-Grande,
S000795,J'aimerais un billet de Gan a Buire-sur-l'Ancre,TRIP,Gan,Buire-sur-l'Ancre,
S005656,Un billet de Nuits-Saint-Georges a Bouray,TRIP,Nuits-Saint-Georges,Bouray,
S007654,Troyes est un prenom original,NOT_TRIP,,,
S000089,j'aimerais un billet de croix - wasquehal a plestan,TRIP,Croix - Wasquehal,Plestan,
S000615,je me rends a luc-en-diois depuis cugand,TRIP,Cugand,Luc-en-Diois,
S009639,@#$%,UNKNOWN,,,
S008885,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S003893,Un billet de Saint-Pierre-le-Moûtier a Montmélian,TRIP,Saint-Pierre-le-Moûtier,Montmélian,
S003114,Hiermes - Berthecourt puuis aris Montparnasse,TRIP,Hermes - Berthecourt,Paris Montparnasse,
S004653,Prendre le train de Culoz a Sainte-Bazeille,TRIP,Culoz,Sainte-Bazeille,
S008011,Comment ca marche,NOT_TRIP,,,
S000348,Unu billet de Montauban Ville Bourbon a Besançoun Mouillère,TRIP,Montauban Ville Bourbon,Besançon Mouillère,
S006982,Je voudrais aller de Lavilletertre a Bellac en passant par Niort,TRIP,Lavilletertre,Bellac,Niort
S003078,Je dois aller de Saint-Roch a Bitschwiller-lès-Thann,TRIP,Saint-Roch,Bitschwiller-lès-Thann,
S005479,je pars de lieusaint - moissy et je vais a bibliotheque francois mitterrand,TRIP,Lieusaint - Moissy,Bibliothèque François Mitterrand,
S000930,Amagne - Lucquy vers Savonnières,TRIP,Amagne - Lucquy,Savonnières,
S001108,y a-t-il un train de courcelles-le-comte a meursault,TRIP,Courcelles-le-Comte,Meursault,
S006544,aller de venerque - vernet a chamalieres-sur-loire avec un arret a aix-en-provence,TRIP,Venerque - Vernet,Chamalières-sur-Loire,Aix-en-Provence
S008774,Train from Paris to Bordeaux please,NOT_FRENCH,,,
S009812,asdfghjkl,UNKNOWN,,,
S009329,I want to go from Paris to Lyon,NOT_FRENCH,,,
S006797,Je veux passer par Kurtzenhouse pour aller de Oudon a Sotteville-lès-Rouen,TRIP,Oudon,Sotteville-lès-Rouen,Kurtzenhouse
S001810,Depart de Moirans arrivee a Prin-Deyrancon,TRIP,Moirans,Prin-Deyrançon,
S001562,Je veux aller de Mortcerf a Pontrieux Halte,TRIP,Mortcerf,Pontrieux Halte,
S003456,je voudrais me rendre a obermodern-zutzendorf depuis monteux,TRIP,Monteux,Obermodern-Zutzendorf,
S003194,Loreux - Amboise,TRIP,Loreux,Amboise,
S009666,123456,UNKNOWN,,,
S007774,tu fais quoi,NOT_TRIP,,,
S005369,Billet Dijon Porte Neuve Cap-d'Ail,TRIP,Dijon Porte Neuve,Cap-d'Ail,
S009112,Book a ticket for me,NOT_FRENCH,,,
S002900,Partir de L'Argentière Les Écrins vers Bouffémont - Moisselles,TRIP,L'Argentière Les Écrins,Bouffémont - Moisselles,
S006282,De Chazay - Marcilly vers Pont du Garigliano - Hôpital Européen Georges Pompidou avec correspondance a Les Perrières,TRIP,Chazay - Marcilly,Pont du Garigliano - Hôpital Européen Georges Pompidou,Les Perrières
S009018,Un biglietto per Marsiglia,NOT_FRENCH,,,
S005625,vallorcine montceau-les-mines,TRIP,Vallorcine,Montceau-les-Mines,
S008032,Je veux aller,NOT_TRIP,,,
S008539,Como llego a Marsella,NOT_FRENCH,,,
S005918,Partir de Bolquère-Eyne vers Saint-Saviol,TRIP,Bolquère-Eyne,Saint-Saviol,
S005001,j'aimerais un billet de huriel a montaigu,TRIP,Huriel,Montaigu,
S008916,I need to travel tomorrow,NOT_FRENCH,,,
S007558,J'ai rencontre Marseille hier,NOT_TRIP,,,
S001208,je veux prendre le train de brazey-en-plaine a port-de-piles,TRIP,Brazey-en-Plaine,Port-de-Piles,
S007214,genial,NOT_TRIP,,,
S003856,Je vvoyagiz de Val-de-Vesle a Arras,TRIP,Val-de-Vesle,Arras,
S007248,La SNCF c'est pas mal,NOT_TRIP,,,
S001731,Je veux me rendre a Pontrieux Halte en partant de Villers-Saint-Sépulcre,TRIP,Villers-Saint-Sépulcre,Pontrieux Halte,
S009516,!!!,UNKNOWN,,,
S004195,Y a-t-il u train de Arras a Clombier-Fonteaine,TRIP,Arras,Colombier-Fontaine,
S003803,Aller de Saint-Vallier sur Rhône a Parsac - Gouzon,TRIP,Saint-Vallier sur Rhône,Parsac - Gouzon,
S009824,blablabla,UNKNOWN,,,
S003480,Depuis Chateaubourg jusqu'a Cluses,TRIP,Châteaubourg,Cluses,
S007657,Coucou,NOT_TRIP,,,
S009051,Je want to go Lyon,NOT_FRENCH,,,
S003005,je voudrais me rendre a belz - ploemel depuis aumale,TRIP,Aumale,Belz - Ploemel,
S000954,Quel train de Brest a Luzarches ?,TRIP,Brest,Luzarches,
S008415,Coucou,NOT_TRIP,,,
S009595,qwerty,UNKNOWN,,,
S009184,Un biglietto per Marsiglia,NOT_FRENCH,,,
S008202,Je voudrais,NOT_TRIP,,,
S003237,je veux aller de istres a aspres-sur-buech,TRIP,Istres,Aspres-sur-Buëch,
S003574,Sélestat vers Kalhausen,TRIP,Sélestat,Kalhausen,
S009817,@#$%,UNKNOWN,,,
S004593,Depuis Gien jusqu'a Rieux - Angicourt,TRIP,Gien,Rieux - Angicourt,
S009677,lorem ipsum,UNKNOWN,,,
S000903,je pars de marles-en-brie pour aller a avignon tgv,TRIP,Marles-en-Brie,Avignon TGV,
S002492,"S'il vous plait, un trajet de Strasbourg Roethig a Achiet-le-Grand",TRIP,Strasbourg Roethig,Achiet-le-Grand,
S009126,I would like a train ticket,NOT_FRENCH,,,
S004801,Je vais de Chambly a Rieux - Angicourt,TRIP,Chambly,Rieux - Angicourt,
S004025,je pars de bohain-en-vermandois et je vais a la pomme,TRIP,Bohain-en-Vermandois,La Pomme,
S001738,ce soir je vais de château-thierry a pezou,TRIP,Château-Thierry,Pezou,
S002523,"Bonjour, je voudrais aller de Latour-de-Carol - Enveitg a Mommenheim",TRIP,Latour-de-Carol - Enveitg,Mommenheim,
S000219,J'aimerais aller de Portet Saint-Simon a Vendenheim,TRIP,Portet Saint-Simon,Vendenheim,
S002912,aller de hasenrain a beaumont-le-roger,TRIP,Hasenrain,Beaumont-le-Roger,
S005517,depart de monnerville arrivee a liesle,TRIP,Monnerville,Liesle,
S004781,Un billet de Roquebrune-Cap-Martin a Riom - Châtel-Guyon,TRIP,Roquebrune-Cap-Martin,Riom - Châtel-Guyon,
S003908,Je vais a L'Abbaye depuis iloetaneuse Univetsité,TRIP,Villetaneuse Université,L'Abbaye,
S004651,Voyage de Lamballe a Les Tines,TRIP,Lamballe,Les Tines,
S005689,Je dois aller de Marchezais - Broué a Mesves - Bulcy,TRIP,Marchezais - Broué,Mesves - Bulcy,
S008406,Nancy est ma soeur,NOT_TRIP,,,
S006119,Je veux passer par Nevers Le Banlay pour aller de Montaut Betharram a Chedde,TRIP,Montaut Bétharram,Chedde,Nevers Le Banlay
S001758,Je voudrais me rendre a Les Rosiers-sur-Loire depuis Sainte-Pazanne,TRIP,Sainte-Pazanne,Les Rosiers-sur-Loire,
S005965,Je voudrais aller de Coarraze - Nay a Strasbourg Roethig en passant par Royat - Chamalières,TRIP,Coarraze - Nay,Strasbourg Roethig,Royat - Chamalières
S006476,De Pau vers Munchhausen avec correspondance a Théoule-sur-Mer,TRIP,Pau,Munchhausen,Théoule-sur-Mer
S003578,Direction L'Isthme au depart de Bellegarde-sur-Valserine,TRIP,Bellegarde-sur-Valserine,L'Isthme,
S008053,Troyes est un prenom original,NOT_TRIP,,,
S008673,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S001735,Je pars de Issou - Porcheville pour aller a Noisy-le-Roi,TRIP,Issou - Porcheville,Noisy-le-Roi,
S005303,Y a-t-il un train de Le Molay-Littry a La Douzillère,TRIP,Le Molay-Littry,La Douzillère,
S005120,Boves puis Cinq-Mars-la-Pile,TRIP,Boves,Cinq-Mars-la-Pile,
S001857,"S'il vous plait, un trajet de Teillé a Entzheim Aéroport",TRIP,Teillé,Entzheim Aéroport,
S004999,précy-sur-oise puis podensac,TRIP,Précy-sur-Oise,Podensac,
S009680,ab,UNKNOWN,,,
S006041,Herbitzheim Chasseneuil-sur-Bonnieure via La Meyze,TRIP,Herbitzheim,Chasseneuil-sur-Bonnieure,La Meyze
S004864,aller de belleville sur sâone a agonac,TRIP,Belleville sur Sâone,Agonac,
S006899,Je voudrais aller de Plancoët a Saint-Gilles-Croix-de-Vie en passant par Brunémont,TRIP,Plancoët,Saint-Gilles-Croix-de-Vie,Brunémont
S005978,Arcachon puis Connerré - Beillé puis St-Sever,TRIP,Arcachon,St-Sever,Connerré - Beillé
S006836,"je pars de saint-laurent-de-la-prée - fouras, je passe par les cabannes et j'arrive a clacy - mons",TRIP,Saint-Laurent-de-la-Prée - Fouras,Clacy - Mons,Les Cabannes
S000445,Train de Villiers-le-Bel - Gonesse - Arnouville a Cessieu,TRIP,Villiers-le-Bel - Gonesse - Arnouville,Cessieu,
S003898,Je dois aller de La Mothe-Achard a Saint-Laurent-du-Var demain,TRIP,La Mothe-Achard,Saint-Laurent-du-Var,
S000868,Un billet de Ponti d'Ardres a Vignory,TRIP,Pont d'Ardres,Vignory,
S002858,"Bonjour, je voudrais allez de Vitry-en-Artois a Joué-lès-Tours",TRIP,Vitry-en-Artois,Joué-lès-Tours,
S005607,Aller de Luzarches a Marseillan Plage,TRIP,Luzarches,Marseillan Plage,
S001995,Je pars de Erstein pour allez a Phalempin,TRIP,Erstein,Phalempin,
S005733,Pourriez-vous me trouveer un train de Avenay a Les Ormes,TRIP,Avenay,Les Ormes,
S003062,Train de Hundling a Ludres,TRIP,Hundling,Ludres,
S009955,ab,UNKNOWN,,,
S000838,Je pars de Champ de Courses d'Enghien et je vais a Pont de Lignon,TRIP,Champ de Courses d'Enghien,Pont de Lignon,
S007243,Bonjour,NOT_TRIP,,,
S008080,Nancy est ma soeur,NOT_TRIP,,,
S007912,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S003957,Pourriez-vous me trouver un train de Angerville a Arrou,TRIP,Angerville,Arrou,
S008347,Demain,NOT_TRIP,,,
S006588,Je voudrais aller de Estressin a Saint-Victurnien en passant par Kurtzenhouse,TRIP,Estressin,Saint-Victurnien,Kurtzenhouse
S009900,...,UNKNOWN,,,
S000789,Je pars de Marseillan Plage pour aller a Gramat,TRIP,Marseillan Plage,Gramat,
S003710,je pars de cosne-cours-sur-loire et je vais a villereversure,TRIP,Cosne-Cours-sur-Loire,Villereversure,
S004021,je vais a buzy en bearn depuis saint-etienne-du-rouvray,TRIP,Saint-Étienne-du-Rouvray,Buzy en Béarn,
S007601,Partir,NOT_TRIP,,,
S001665,Prendre le trin de Grésy-sur-Isère a Sillé-le-Guillaume,TRIP,Grésy-sur-Isère,Sillé-le-Guillaume,
S003302,Qurl train pour aler de Valmondois a Assier,TRIP,Valmondois,Assier,
S003214,Voyage de Le Cellier a Schopperten,TRIP,Le Cellier,Schopperten,
S009406,Un billete de tren por favor,NOT_FRENCH,,,
S001350,quel train pour aller de rosporden a vern-sur-seiche,TRIP,Rosporden,Vern-sur-Seiche,
S001898,aller de lille europe a montpellier sud de france,TRIP,Lille Europe,Montpellier Sud de France,
S005688,Gemeaux Allenc,TRIP,Gemeaux,Allenc,
S006812,Train de Ruelle a Nuits-Saint-Georges passant par Saint-Laurent - Gainneville,TRIP,Ruelle,Nuits-Saint-Georges,Saint-Laurent - Gainneville
S001025,voyager de rue vers souillac,TRIP,Rue,Souillac,
S005067,Gargenville - Saint-Gilles-Croix-de-Vie,TRIP,Gargenville,Saint-Gilles-Croix-de-Vie,
S009037,What is the best route,NOT_FRENCH,,,
S005835,Je voyage de Sérézin-du-Rhône a Mauzac-et-Grand-Castang,TRIP,Sérézin-du-Rhône,Mauzac-et-Grand-Castang,
S009141,Book a ticket for me,NOT_FRENCH,,,
S006664,Je veux passer par Corcy pour aller de La Ferte-Milon a Fontpedrouse,TRIP,La Ferté-Milon,Fontpédrouse,Corcy
S001502,Train de Gournay - Ferrières a Saint-Chély-d'Apcher,TRIP,Gournay - Ferrières,Saint-Chély-d'Apcher,
S009020,I want aller a Paris,NOT_FRENCH,,,
S004141,Je pars de Le Mans pour aller a Tonnay-Charente,TRIP,Le Mans,Tonnay-Charente,
S000197,je me rends a saint-etienne bellevue depuis osses - saint-martin-d'arrossa,TRIP,Ossès - Saint-Martin-d'Arrossa,Saint-Étienne Bellevue,
S000198,billet herblay cormery,TRIP,Herblay,Cormery,
S000643,Y a-t-il un train de Geispolsheim a Arleux,TRIP,Geispolsheim,Arleux,
S008495,Je n'aime pas voyager,NOT_TRIP,,,
S005508,Voyager de Saint-Pierre-le-Moûtier vers Houilles - Carrières-sur-Seine,TRIP,Saint-Pierre-le-Moûtier,Houilles - Carrières-sur-Seine,
S006224,La Brohinière Ingwiller via Coarraze - Nay,TRIP,La Brohinière,Ingwiller,Coarraze - Nay
S003562,"S'il vous plait, un trajet de Eu a Portet Saint-Simon",TRIP,Eu,Portet Saint-Simon,
S009556,   ,UNKNOWN,,,
S002119,"Bonjour, je voudrais aller de Saint-Roch a Mulhouse Musees",TRIP,Saint-Roch,Mulhouse Musées,
S000976,Je voudrais me rendre a Ermont - Eaubonne depuis Fleurville - Pont-de-Vaux,TRIP,Fleurville - Pont-de-Vaux,Ermont - Eaubonne,
S009645,aaaaaaaa,UNKNOWN,,,
S006950,Je veux passer par Seugy pour aller de Tarascon a Pont de Sallaumines,TRIP,Tarascon,Pont de Sallaumines,Seugy
S008691,Un billete de tren por favor,NOT_FRENCH,,,
S004859,Depart de Saint-Marcellin arrivee a Coron de Méricourt,TRIP,Saint-Marcellin,Coron de Méricourt,
S006030,De Pougues-les-Eaux vers Tiercé avec correspondance a Parc des Expositions,TRIP,Pougues-les-Eaux,Tiercé,Parc des Expositions
S006873,Je voudrais aller de Bayonne a Frénouville - Cagny en passant par Ménil Flin,TRIP,Bayonne,Frénouville - Cagny,Ménil Flin
S006616,Train de Saint-Quentin n Yvelines - Monyigny-le-Bretonneux a Hangest-sjr-Somme passant par Boulainvilliers,TRIP,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,Hangest-sur-Somme,Boulainvilliers
S009346,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S009935,aaaaaaaa,UNKNOWN,,,
S006042,"je pars de chauffailles, je passe par rosult et j'arrive a schwindratzheim",TRIP,Chauffailles,Schwindratzheim,Rosult
S009117,Train from Paris to Bordeaux please,NOT_FRENCH,,,
S008783,I need to travel tomorrow,NOT_FRENCH,,,
S003309,Voyager de Gan vers Courcelles-le-Comte,TRIP,Gan,Courcelles-le-Comte,
S002964,Je dois aller de Rethel a Audruicq,TRIP,Rethel,Audruicq,
S007239,Il fait beau aujourd'hui,NOT_TRIP,,,
S009807,test test test,UNKNOWN,,,
S009739,aaaaaaaa,UNKNOWN,,,
S008326,nancy est ma soeur,NOT_TRIP,,,
S000169,Je veux prendre oe trsin de La Fresnais a Hochfelden,TRIP,La Fresnais,Hochfelden,
S009105,Train from Paris to Bordeaux please,NOT_FRENCH,,,
S000550,Depuis Eymoutiers Vassivière jusqu'a Dompierre Sept Fons,TRIP,Eymoutiers Vassivière,Dompierre Sept Fons,
S006277,Je voudrais aller de Vaucelles a Colmar Saint-Joseph en passant par Pagny-sur-Meuse,TRIP,Vaucelles,Colmar Saint-Joseph,Pagny-sur-Meuse
S002860,je veux aller de saint-andré-lez-lille a naintré,TRIP,Saint-André-lez-Lille,Naintré,
S003363,prendre le train de futuroscope a mâcon,TRIP,Futuroscope,Mâcon,
S007207,Je n'aime pas voyager,NOT_TRIP,,,
S004072,De Brunémont a Libourne,TRIP,Brunémont,Libourne,
S003321,Depart Hoffen arrivee Le Mans,TRIP,Hoffen,Le Mans,
S000288,Je voyage de Dieupentale a Miramas,TRIP,Dieupentale,Miramas,
S004788,Je veux aller de Rosny-sur-Seine a Albert,TRIP,Rosny-sur-Seine,Albert,
S000526,"s'il vous plait, un trajet de vitre a bouaye",TRIP,Vitré,Bouaye,
S004905,je voudrais me rendre a saint-médard-sur-ille depuis boussy-saint-antoine,TRIP,Boussy-Saint-Antoine,Saint-Médard-sur-Ille,
S009172,Ein Zug nach Marseille bitte,NOT_FRENCH,,,
S005239,J'aimerais un billet de Saint-Ouen-l'Aumône a Saône,TRIP,Saint-Ouen-l'Aumône,Saône,
S002607,Un train de Plouharnel - Carnac a Plouaret Tregor pour demain,TRIP,Plouharnel - Carnac,Plouaret Trégor,
S006445,grandvillars cormery via colmar,TRIP,Grandvillars,Cormery,Colmar
S003238,Train de Bruyères-sur-Oise a Antibes,TRIP,Bruyères-sur-Oise,Antibes,
S002792,je dois aller de raves-ban-de-laveline a maisse,TRIP,Raves-Ban-de-Laveline,Maisse,
S007618,Super,NOT_TRIP,,,
S000760,Je pars de Saint-Michel - Valloire et je vais a Terrasson-Lavilledieu,TRIP,Saint-Michel - Valloire,Terrasson-Lavilledieu,
S009539,qwerty,UNKNOWN,,,
S001634,JJe pars fe Brazey-en-Plaine poir aller a Génelard,TRIP,Brazey-en-Plaine,Génelard,
S004209,Depart Pont de Bois arrivee Condat - Le Lardin,TRIP,Pont de Bois,Condat - Le Lardin,
S000997,je dois aller de saint-denis-lès-martel a la rivière de mansac,TRIP,Saint-Denis-lès-Martel,La Rivière de Mansac,
S001567,Je vais a Marlieux - Châtillon depuis Champagney,TRIP,Champagney,Marlieux - Châtillon,
S008643,Un billete de tren por favor,NOT_FRENCH,,,
S002170,je me rends a dammartin - juilly - saint-mard depuis verdun,TRIP,Verdun,Dammartin - Juilly - Saint-Mard,
S009411,I need to travel tomorrow,NOT_FRENCH,,,
S004417,depuis luxeuil-les-bains jusqu'a maurecourt,TRIP,Luxeuil-les-Bains,Maurecourt,
S008430,albert est mon cousin,NOT_TRIP,,,
S008842,I want aller a Paris,NOT_FRENCH,,,
S005899,Est-ce qu'il y a un train de Carbonne a Cenon,TRIP,Carbonne,Cenon,
S001896,Depart Artix arrivee Breteil,TRIP,Artix,Breteil,
S000680,Demain je pars de Mehun-sur-Yèvre pour Montfavet,TRIP,Mehun-sur-Yèvre,Montfavet,
S008385,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S003563,Le Breuil-sur-Couze direction Beynost,TRIP,Le Breuil-sur-Couze,Beynost,
S005582,Je veux me rendre a Pléchâtel en partant de Gerzat,TRIP,Gerzat,Pléchâtel,
S007818,C'est trop cher,NOT_TRIP,,,
S005482,voyage de cambrai a chevilly,TRIP,Cambrai,Chevilly,
S001881,J'aimerais un billet de Pouzauges a Saint-Priest-Taurion,TRIP,Pouzauges,Saint-Priest-Taurion,
S006053,train de barr a precy-sur-oise passant par noizay,TRIP,Barr,Précy-sur-Oise,Noizay
S003014, a-tt-il un train de Yrt a Mkramas,TRIP,Urt,Miramas,
S002548,je dois aller de mont de terre a vanves - malakoff,TRIP,Mont de Terre,Vanves - Malakoff,
S001705,"S'il vous plait, un trajet de Ranguin a Cassel",TRIP,Ranguin,Cassel,
S009684,a,UNKNOWN,,,
S009430,What is the best route,NOT_FRENCH,,,
S009577,test test test,UNKNOWN,,,
S008265,Mon ami Lyon va bien,NOT_TRIP,,,
S009351,Ein Zug nach Marseille bitte,NOT_FRENCH,,,
